"Country","Con19","c11BornEngland","c11Deprived1","c11QualLevel4","c11LongTermUnemployed","c11Christian","c11Muslim","c11Jewish","c11EthnicityWhite","c11EthnicityBlack","c11EthnicityAsian","c11HouseOwned","c11HouseSocialLA","c11HouseholdMarried","c11CarsTwo"
"England",15.5260667800903,66.7631166114694,32.2268422268422,46.8105647185553,1.09201810192169,44.3751089419557,3.99337632909186,0.702457730521178,82.5762593690082,1.71431061530417,10.8689210388705,46.4818664818665,15.6202356202356,27.3712173712174,15.6641256641257
"England",72.5455017089844,89.3989819890368,34.3525557562266,15.885430772064,1.73628955289626,65.6447996013384,0.425357727628675,0.109453975937923,97.1889015448138,0.512564960489784,1.13636363636364,69.824436137595,2.10634633961947,35.3164769624932,28.896635725986
"England",62.4595184326172,85.926867688568,31.1862618684797,25.52126104112,1.33841961852861,62.2664139899729,1.29456825069366,0.0783617594613829,93.7238627549756,1.44489489129305,2.64350996713604,67.5145547610675,3.72172078302661,39.3291134294534,33.1203844801313
"England",46.3401527404785,84.6102707477665,29.5276126514498,41.7600254253641,0.798126793896974,58.5900716712049,1.07825548462302,0.300527288788511,92.8838780769896,0.796852659666506,4.06895735244566,70.7809592957299,9.07110768253392,43.1229296183691,36.865272042474
"England",49.9914588928223,85.6846635708623,30.9700379320632,34.3394920916354,0.946156613502818,60.4997429843438,0.767562010472299,0.176861621028237,94.3883463002814,0.82767753683165,2.81584610425252,67.9537995993692,4.60725397434258,41.5057750500788,34.3796615948515
"England",68.3091125488281,95.2186493197349,31.3446783395632,17.2169005529756,1.89971497357279,69.1469495803493,0.224702961154091,0.00923436826660647,97.7365537337629,0.287291457183312,1.00757218197862,69.1176470588235,13.0115089514067,37.3106433208735,29.8076923076923
"England",45.2181739807129,83.7051610541728,32.8627815184583,29.7010335046785,1.09499672592341,58.6365300146413,1.54099560761347,0.193997071742313,91.4476573938507,1.62975841874085,4.2340775988287,62.9695843974925,9.47062920826562,30.5316925934525,24.7480845135825
"Wales",20.1472911834717,24.8396653688548,33.2845319549434,33.4589972283887,1.43641622535526,45.8676231880768,8.75058174512185,0.505125032634482,80.6974130787655,2.05455350352452,11.5645254662474,49.5921599091697,4.80444590516597,23.7473482924497,19.845229914249
"Wales",36.232105255127,17.2333567877976,30.2383939774153,37.3553741911347,1.22083643584016,58.8124475111787,3.00860249222598,0.186122523095081,90.8765916880405,0.839821140794879,5.08318768867603,74.8835912449463,5.83298480412659,36.2609786700125,29.998605883173
"Wales",28.9547061920166,13.6364059373691,31.7423401894683,29.3895575778055,2.0680521597392,50.9506304964869,8.09641245172398,0.0912009678470057,83.3483783909544,3.87976362198129,7.26443627565027,56.1641205086626,11.0907228812836,26.6493129640693,20.0243236323291
"Wales",27.9836273193359,13.3059421929757,29.970402779565,31.5629135421262,1.76160337552743,52.4877234227207,5.30831511529546,0.141716194096257,87.4553703846112,1.74893163566854,6.78480011425182,61.3949298674559,13.4525801055205,29.3707373568395,22.1773259554755
"England",55.1839179992676,88.1226811198083,32.7785613540198,20.9138741172167,1.51379391652912,68.3027250840321,0.491980599913932,0.0151199711557473,97.8878563370125,0.134916665697438,1.34218820874865,66.6906013591486,2.89011411719451,31.2732401589947,21.0719322990127
"Wales",34.4617347717285,23.7029530163556,33.1421642524743,25.8936177462773,1.31282966180577,62.4876840356952,0.242096669763252,0.0450412408861864,98.6065366100836,0.146384032880106,0.616501984629677,74.8476109326866,10.1133905748181,35.5771121452448,30.7498197548666
"Wales",52.673698425293,27.0875895420104,33.91286070324,24.9773075839619,1.33643855249015,65.1788254157077,0.362047117846337,0.0530140422560708,97.8962476402286,0.159042126768212,1.06415992138405,68.8406449869381,9.66579587424556,32.7778278233192,27.3428820226406
"England",42.4090576171875,80.3780869054363,33.6553232483662,27.249408574998,1.78434797672841,58.5415748725373,3.58049558339103,0.167852122280271,78.5904618031514,6.10876817523762,10.2536665197961,64.8527612154034,12.0576978155024,34.9415471138074,23.3837581690838
"England",76.7238082885742,94.946086284669,35.1838638858397,14.6195072598507,1.3833441648872,64.0510845235255,0.429491768074445,0.207928554385247,96.8890252354819,0.751042483325948,1.1498562679665,82.6042810098793,3.98737650933041,38.3040614709111,30.4034028540066
"Wales",22.13938331604,37.3870551355338,34.7918382865471,27.9230816793421,1.02081700200331,57.9291904849714,0.686230605094702,0.0842970417006928,96.7348067753747,0.350359579568504,1.44753826295408,67.5590900449908,3.19371395982511,30.3592928204803,27.4919206640897
"England",63.4353828430176,90.3829104572128,32.1388319672131,26.2832883056735,1.04251129387235,57.9579516190315,0.81162663064128,0.0358846624730865,88.3702030649724,0.564655718326508,9.19702790560223,81.6162909836066,4.59272540983607,39.3058401639344,34.0573770491803
"England",66.5805282592773,88.7192771455885,33.6005309915246,18.0875996041873,2.01621955326075,59.3928927539807,1.59743423690135,0.0657887974013425,91.5338041344147,2.44549295340303,3.68520060443458,66.3433064433779,2.26947819871337,35.3747574798325,28.7399162667211
"England",45.9617538452148,88.2678004460411,31.2099028350859,36.655446344419,1.07462503262255,64.0431539281281,5.44038319985059,1.24254309350384,88.9247772541006,0.60094701339222,7.73540753435945,83.7215493145215,3.39944096898709,39.8003460668175,35.5570344735791
"England",55.9049072265625,88.5576339353468,31.0277708620963,29.6235583396757,1.46620374553105,59.8535437850964,1.53949764759448,0.195401426620124,92.3366595841554,1.60589619062073,3.80179086356048,69.8775547156146,2.47606545503927,36.2492361315438,28.445329651676
"England",49.8601036071777,53.1982932344343,31.95149464185,53.6941339999327,1.53526326479408,59.9193922249449,6.84693037645345,1.34440901823136,77.3219675109038,5.93772765546799,7.42689007256592,40.304971396342,12.037708484409,22.897026831037,9.40899202320522
"England",47.9909706115723,83.6640697264154,31.3219325053645,36.7228971155507,1.38815899098914,58.0754670201303,0.938331410262523,0.142084735903573,94.1697578837957,0.649393994297539,3.18307951977266,62.9928257147192,8.26451654854022,29.0114225025468,25.0948262782582
"England",55.4009132385254,85.2669077562476,29.4700373518108,40.9601107506888,0.991651676583183,63.2082906029039,2.4947374102661,0.547309332325795,91.487018945323,0.565660927295299,5.44718518918335,76.917663617171,1.77827099009365,43.4390732420289,38.5048449087858
"England",38.3394432067871,83.1915694392172,30.4319196156379,33.7885185517923,1.33995892516049,65.3250174740577,0.954890047852035,0.104306683155008,95.847088553148,0.519382762514114,2.07968170331738,63.6026632197644,4.70941150647514,31.126990707997,25.846889252006
"England",37.0026092529297,94.4202556623198,31.7322965316138,21.6542328900422,1.88388298104479,63.8276424159231,0.687414207275223,0.0289550446122169,96.3870538778312,0.773206932052162,1.61612045298559,63.2061828785472,19.5301201962969,32.1898485099927,23.2735117707024
"England",57.8057899475098,88.8152221817694,33.5174913744159,32.3915606790837,1.10676295369885,65.6724854848909,0.391860041772855,0.13509111464541,96.8469158985954,0.477130319811447,1.48216988905283,67.4345984190068,2.16403895706861,33.5611652181509,30.2725247849063
"England",48.4703979492188,78.4841575060409,33.374759914134,29.3787699419358,1.76820673453406,57.5105786792817,9.43856424916902,2.00115713167478,73.5516001315954,9.06760144754904,10.3393118469864,68.8227318947012,8.22788385493165,33.9227205965428,22.9748051067676
"England",54.2811622619629,88.4788656369374,31.6693478529885,29.8951478402524,1.22842301737734,60.774788241156,0.356045507390799,0.0975751536289653,96.7125477495433,0.546005646902508,1.19166251453247,71.7435960895929,1.5270387328301,38.3492142061626,32.1321618611558
"England",44.7202491760254,68.5870700972556,32.0124425209629,39.2691874533067,1.73458622635492,50.8086770917989,7.27228885534906,6.80789118805426,71.8351745510078,5.44149035928304,14.5142132478365,66.6418717879362,7.06203227842395,36.3154810206474,24.0172211703183
"England",65.2422485351562,91.2113019761711,36.4237706877773,24.8852875134238,1.00371812103968,67.6671132590076,0.398344418393225,0.221302454662903,97.786975453371,0.16268720991435,1.03593473371932,79.0425842786175,0.794304385941609,32.6541455250644,29.8568126876179
"England",39.9059066772461,44.5963636363636,35.9189723320158,54.5304456613138,1.43195485849623,47.7181818181818,12.7736363636364,2.75272727272727,68.5372727272727,4.80727272727273,13.8354545454545,31.542913608131,8.28980801806889,19.2687747035573,5.64299830604178
"England",72.2612991333008,93.858878384236,36.0139238254948,13.4320905459387,2.25012284179671,64.5649550721072,0.323340245316838,0.15815555477454,97.4425661031643,0.323340245316838,0.965334645438677,73.4507203292934,3.62070279746932,27.6672510608024,20.5300200726681
"England",68.9894027709961,94.4322759180708,32.9249993850392,18.9701544898198,1.83322351563072,65.7826974239526,0.616499097154702,0.0395328710480485,97.9304007778359,0.198732811214514,1.01396471958373,73.0868570585197,3.23223378348461,35.1117998671685,26.5244877376823
"Wales",44.6813201904297,25.062474696003,31.9918725830766,22.3055084305647,1.64528562388541,62.5263510589286,0.330871574362339,0.0307138170294155,98.2255790252551,0.318306831032124,0.689664800569602,64.5113718293242,18.817591925018,35.1314150881563,28.6425902864259
"Wales",50.7499465942383,40.8495670995671,33.2608965602881,25.935418571242,1.72015942941053,65.2353896103896,0.556006493506494,0.0378787878787879,97.5811688311688,0.154220779220779,1.27435064935065,70.1384577176208,5.76803675648827,32.4568483794859,27.8064075499814
"Scotland",12.6770496368408,2.77833237009405,30.8807984463728,17.0432629658587,2.28671447123257,71.8762149950087,0.833289549729417,0.0231177428676509,98.080176535491,0.149214522145747,1.45851941364998,62.068880749281,26.5394921212419,34.0396764915558,21.7188229799159
"England",50.4318656921387,83.6147684375288,32.1858031612038,26.9452892731436,1.66128173704213,54.3734462756652,2.04308995488445,0.145474634011601,90.0828652978547,1.91142620384863,4.55298775435043,58.7460704785772,9.7100397898393,31.9901514651894,23.2144034821605
"England",48.4168663024902,90.3325061125814,31.1165686464594,29.7989509494931,1.58418073435856,55.5928975009386,6.98619976007546,0.0549445517898188,87.4717264493915,1.47617695808646,8.36347652494025,73.1683146987225,7.73821064650251,36.2136194230811,27.0751201016825
"England",58.9642333984375,93.191605045672,30.1277367665214,31.0131903936098,1.21686800300898,71.2635928664637,0.30230535015224,0.0826446280991736,98.1883427577207,0.132666376685515,0.83732057416268,78.3326194855257,2.00801189186465,39.8931747751379,35.4337255297171
"England",53.7497329711914,93.5728325771718,31.389468270522,23.1407165640531,1.42752805258615,77.4177597013265,0.310294099467184,0.0210159350236738,98.3966077808409,0.128568073086005,0.890086659826186,70.9877425069288,6.4716134746707,36.6810480299437,26.3750392868368
"England",55.2459716796875,80.5584065250366,32.987883360703,20.6558085575851,1.36155648971392,61.4156350193916,0.425071980671941,0.0844694320566036,96.3314834830471,1.10718535136559,1.18257204879245,66.2997647685411,10.8694687319693,36.4431228085748,29.2951932892459
"England",59.3502044677734,92.9055983189055,35.2452668963123,22.956337757261,1.13618431434433,61.6762979374615,0.122199127475389,0.0685228752198442,98.4365363970672,0.132477558758366,0.633836595783559,68.4477556143021,8.37138508371385,34.4788912921573,29.8752970706828
"England",59.2805862426758,92.6580094442426,34.0704657336529,26.3278407000041,1.07497073861886,62.1787595350527,0.12713403559753,0.0726480203414457,98.5924446058845,0.13167453686887,0.471077006901562,71.1538957189618,8.56723111420397,37.0679656692183,29.2430217273641
"England",58.0031394958496,88.8548057259714,32.3665698302562,34.3799392859831,0.893386338995302,68.0491214890864,0.189891907683319,0.146070698217938,97.8788447894495,0.252493635491006,0.932765744334544,66.9707810136611,2.91709682840748,38.0086912679167,34.5441886149192
"England",35.3703536987305,72.8922912651229,33.4171252576036,19.3042171856477,2.62080053079504,51.6826379274461,10.7998298811883,0.0416248156292134,67.0440046692185,7.35492394422275,20.630525468053,56.579930701814,6.53577009307698,29.5151391625337,17.723124306452
"England",43.3771781921387,80.702276151955,32.5702660992377,22.9320681157821,1.88180066751689,57.7196843524467,3.91287968911095,0.0525418351970815,81.7313030375129,3.35078118804029,11.4352843207233,66.4242622644157,4.25104054622831,29.6473834354394,22.3051021839779
"England",42.4984436035156,74.0218039913996,32.933355732079,26.8078772612778,1.79341287347102,51.859780065734,7.37187076730727,0.105136535419646,73.4004565388295,5.92553302329106,16.3520463737367,58.7703088627037,5.48129304758934,28.7599894405913,21.2460102234275
"England",54.1894607543945,77.4243177575354,34.5963910407939,21.5425374634827,1.72467290686249,54.2060283122414,7.20564368603244,0.0919350450763155,79.9084402000056,3.2543129731606,12.9694081446945,59.04463219978,18.6158635055117,34.1048985419056,25.5037798113605
"England",53.1240768432617,89.5069496881729,32.3555359505955,24.1534288144555,1.62009682461022,67.8263463564244,0.75323246730244,0.0410176096055784,96.3251950667002,0.631111856885831,1.53256704980843,70.9483899426555,4.17732686369652,34.5699161887958,27.1460079400088
"England",39.1803131103516,72.4841985963995,34.7040631331982,29.6266922836334,2.30585452965877,56.0472516455255,5.946558563271,0.220565799224097,61.4175493657644,17.9442918791683,12.5452247068567,55.2863389143649,13.5459102058228,28.8365148768263,16.0819025274608
"England",21.259147644043,57.9503689982653,36.2410577175175,30.5379853145846,2.67191531456194,54.2295139807709,12.9391961424245,0.155831936726353,35.1680338713945,31.5478815677281,23.3814060157008,50.6011461103412,10.0921382823327,25.0814637252332,12.2326678901832
"England",52.2002105712891,77.853838709391,32.9689002168712,35.3162026965845,1.55148267673385,59.4491649575154,4.51837448614478,0.216640474478154,72.7183940193023,8.66029175434391,11.9223290626748,72.1912938493527,5.86223086726139,37.0402665056901,26.3017863930065
"Scotland",16.1537456512451,3.87417827426102,32.3928129538975,19.8313975804273,2.03357004519045,61.2225899875879,0.857353008780398,0.0344780030340643,97.9474095527054,0.240196754470648,1.5020916655174,68.1316907848728,13.4891602560654,35.8357092904406,22.7903598902577
"Wales",22.1953964233398,7.0773871678849,30.9678724336716,17.3531421993597,2.11572877311593,54.4625246548323,0.381424759252814,0.0159531268128553,97.8506787330317,0.407529875855668,1.03985381134702,68.9781883154098,8.4044095337626,32.8591174190068,21.2756632842261
"England",43.8436050415039,78.7354295229699,35.8855973445806,17.5976097635084,2.70221000673099,62.6652953276521,5.8252522284259,0.278185914389264,72.2137329807033,15.0622000195906,8.41120579880497,60.9323916244478,18.6827722179241,30.654620779156,18.3832888267738
"England",48.0504837036133,91.3298401828982,32.1674030436917,21.9686491470724,2.29037618975676,66.6221818698929,0.98668737762123,0.0459433147007668,95.993086625026,0.37192207138716,2.25231630878283,62.8669612174767,12.1035837015218,30.8149239077074,19.914089347079
"England",62.9472618103027,87.6027131782946,34.0159111236643,22.3240883722627,1.63995926898548,61.1821705426357,1.53197674418605,0.0881782945736434,87.875,3.47674418604651,5.76162790697674,67.8505860754131,10.2739726027397,34.7549781104364,27.5996798945535
"England",64.552375793457,91.0815130527437,31.628684052523,28.5635467980296,1.06902295936844,65.0133191262653,0.50293020777837,0.0863079381992541,96.7171017581247,0.555141182738412,1.37986148108684,72.8848513326546,3.89745999425692,41.3553658600256,36.8157255854021
"Wales",43.6695327758789,36.0223425379637,32.4582013825042,23.8077731092437,1.40981823830977,67.4261796260054,0.265710489850145,0.04857073470379,98.7514464079085,0.0899987143040814,0.57856316338338,73.1058671297715,11.7138284468962,37.1982156842715,31.2902237205026
"England",34.0572204589844,93.1132910802498,32.4939416289116,17.2887874743474,1.82311380267474,66.7105508435083,1.5064311678628,0.0629135986578432,94.3925342529593,0.925062913598658,2.64819647683848,67.4349383626594,5.74228216204826,29.385733853124,21.4966810662733
"England",45.2155609130859,86.887353847074,31.8776562723843,26.8654710711493,1.72483601911086,53.8390997079433,3.3033302433141,0.0358840943751682,86.6610846964305,2.0952323993501,7.79781306380391,60.3958741225347,12.7095172150327,30.1633159829999,22.9048278496729
"England",36.9059371948242,78.1892627162891,33.1511128465443,19.2618072748048,2.74295078555821,47.0207289481639,14.1621859284975,0.0476316970624067,69.0375649210871,4.47188355882057,20.5823890960054,54.3744401313825,14.488825596619,29.6827985391736,18.5175827457105
"England",58.6932182312012,94.2737660951025,31.7383760256448,33.8446321235639,1.03065951798449,68.7681923912905,0.203373457221664,0.0864337193192073,98.5306267715735,0.132192747194082,0.597409530588639,72.905331882481,4.15551568979208,39.1230185571861,33.8205452460077
"England",58.8114929199219,93.5086385132727,30.6445794833375,31.2672434962227,1.04578163161604,65.1215570712232,0.330331043988688,0.0570355759404929,96.5885596140593,0.506190736471874,1.44014829249745,80.6875884458503,3.75149143982907,38.9605704930769,32.8366491856045
"England",58.7134552001953,96.1981617485378,31.992317800465,22.1990661355422,1.44251481883143,67.2402040547078,0.290250230880865,0.0472756057874137,98.0671973261797,0.225383702009763,0.770702317604116,70.9996967552815,18.1795208733448,37.5164257555848,29.6295360355807
"England",62.7601547241211,93.6011668833434,30.2138900287238,25.9531023580556,1.15910727141829,63.9693058946634,0.349853611102303,0.0454492606567947,95.6833771971547,0.449207808817157,2.51027893162529,75.4411161263849,7.65285186704965,40.1466967583094,35.2303036520312
"England",63.0961227416992,85.7319536628602,32.1180417954612,28.5196103563189,0.969734665893895,65.4728531970153,0.373088180731335,0.0937873603495898,95.9290101826277,1.27488972255431,1.3336356515645,59.6998758289081,2.91141581464162,42.7967556999815,33.7481176190854
"England",55.2675971984863,92.3138339743157,33.2182120165564,30.8944526798221,0.886329416512736,62.1494276139712,0.150687088140701,0.0922115016980411,98.5842160897825,0.0685963610192745,0.513910442390302,73.3806121641929,3.98091270992065,37.8766707969734,33.5609396008542
"England",50.8435668945312,90.9074460385713,34.6145530545079,31.0824494342202,0.81007281553398,64.9719017412406,0.255438715994721,0.107497126314445,98.160841244838,0.166035165396569,0.786538379667078,74.5838037811997,6.24114156677157,33.4013981310207,29.0148221106493
"England",56.6362609863281,92.6025174287636,34.5491362715932,22.9160743363747,1.10210792954805,61.3086786168021,0.299998932388141,0.0555158166696916,97.9448471713624,0.16868267372714,0.891455902292163,68.4557886052849,2.42743931401715,34.2716432089198,26.9943251418715
"England",62.3718795776367,92.1170841542359,32.6208528257246,28.1348037536818,0.794119475352769,66.2617506332677,0.163242330424993,0.0315226569096538,98.4722769490571,0.220658598367577,0.471714044469462,78.6712910684519,1.5056191858902,41.4367908802495,33.3736624186697
"England",60.1104965209961,93.3548048527006,34.7765197369983,25.303401796385,1.26294054420999,63.273412016505,0.162579875081033,0.0699710854779128,98.6407087659364,0.0956957492565572,0.462014961464454,72.432291295782,2.2217474898526,36.3170262764367,29.8416767547295
"England",46.4257202148438,88.5364612672857,31.9406037227244,22.5691068203917,1.73741761155585,53.8024022823499,18.4704984463303,0.0336174156384583,78.3821845868692,0.426123457687485,19.4435863422435,68.7867450561197,13.5825994004601,38.0661352915205,27.0187995259452
"England",43.1564559936523,93.6379046091696,31.980695360977,18.1544111261367,1.9431554524362,68.851310888034,0.772424153226216,0.0253753006973133,97.1082307325342,0.518671146253083,1.331695780595,70.0556485767753,14.0130995764799,36.2897665714567,25.9012114645917
"England",34.5350036621094,86.1295855169128,33.1438074476931,18.5066999505452,2.31930186144193,63.0290614578371,3.68080038113387,0.0276322058122916,91.1757979990472,1.3587422582182,5.2120057170081,62.0895790727465,14.3357979189608,31.5257208351125,20.7721868890038
"England",32.8517379760742,94.7357248991721,32.3577746628643,14.3159486016629,2.43844696969697,66.0440104719451,0.369954816993662,0.0252701377727911,97.7499469327107,0.404322204364658,0.840990185078489,64.4811252356325,17.1661269273527,33.5105611677703,22.1712020880661
"England",60.3883094787598,91.8198358768705,33.3706738989446,27.0556113953105,0.906947527836577,63.694874555964,0.268587625165547,0.11015805824762,98.008490834602,0.134912678078546,0.910970009778075,77.8167560874948,2.35245563351217,39.4227934673663,34.0870231708036
"England",63.6373329162598,90.4321148688838,33.5364778765519,27.5136051387278,0.82583021515435,66.8384969373167,0.306790078367125,0.130437958489424,97.8702090137847,0.23791883628471,1.03411213490415,71.9408698279987,0.931778689969528,39.751693570727,35.3118940290614
"England",58.8037147521973,90.5977238883031,34.6504861611917,24.109767199896,1.30407598177866,62.2169806193546,0.390221632843835,0.0967401819584996,97.7010619680649,0.39239556951706,0.868487700953271,67.1350060925571,3.76992514858379,32.6386989282073,25.0789545669311
"England",55.131721496582,91.2497381102032,34.3964831875789,30.8424944908554,0.869037396737039,65.2503666457155,0.2650324743348,0.0817096165933375,97.9803058872826,0.173894825057616,0.960611774565263,69.2349062339241,0.825422064256653,34.097180002806,28.9084786980311
"England",56.8627853393555,89.4960049170252,33.7411263606247,20.6597374590955,1.84380704410703,63.780987502561,0.476336816226183,0.0737553779963122,96.6072526121696,0.356484326982176,1.90534726490473,65.889730241363,8.90913393279697,32.3237103644108,23.7837198296261
"England",63.0629196166992,91.9315915191214,32.3494794024445,16.9567624085122,2.65613411752531,64.8698564357655,5.26484276884434,0.0135437957103105,85.490901031791,2.88852224876259,8.78992341599153,62.9545797495096,20.9959257582617,34.4439414516372,24.4484683869021
"England",67.8997192382812,94.6276114905585,33.3745700319836,17.1755784260621,2.55174905793486,66.1661309762957,2.88393933306549,0.0175773402973082,92.3212133386902,1.1764262756127,4.48598834873443,68.2819383259912,18.266851728924,35.0340957093718,26.2778347715889
"England",16.4222450256348,64.5573628123247,31.0589096546378,47.5975975975976,2.4820812317494,51.6491469305784,5.52459698576107,0.429700928154005,59.4181397116028,24.9642669754482,5.73628123247273,41.064507794333,18.4221858582379,23.1224700714839,8.9311859443631
"Scotland",44.0957412719727,16.0615676254842,35.0955312720085,22.0215893090927,1.71520808477788,55.899200527487,0.297741696200445,0.0309074425121569,98.7276436165829,0.14320448363966,0.740748372208028,64.054797010246,0,33.7528682100098,24.2997023877138
"Scotland",46.0012626647949,18.9830744100372,34.7492377247398,24.8370045288204,1.47719159063864,55.5682989840012,0.21432129658592,0.0393887788320069,98.9677822959024,0.135543738921906,0.58272222801469,65.5872148039113,2.5549363894438,37.469771843129,27.7941331090316
"Scotland",14.0578155517578,6.00621080192413,31.5833160406723,38.2658874010505,1.06063906435884,62.3613225354686,1.20319064726298,0.0742860622297997,95.0094379833161,0.245996468367533,3.94081471107593,85.8417573296179,6.33207838022115,43.082441526102,32.1465627130703
"Scotland",14.2578649520874,3.95723104056437,32.3025114425973,16.5136509635974,2.66554681283706,65.2083333333333,0.379188712522046,0.0165343915343915,98.4413580246914,0.320767195767196,0.931437389770723,55.5102331206868,24.5025731021889,28.3610406241848,16.9326724689923
"Scotland",24.2639751434326,6.46132521359753,32.9213938411669,26.4374044740864,1.99672156740301,51.2588620250864,1.71559716415197,0.0215869841846937,96.4767769496455,0.407880385384476,2.45978003999273,63.1812196110211,13.3382293354943,31.5386952998379,21.4748784440843
"Scotland",12.3836555480957,6.24593728285477,33.0092724004163,25.3069156129778,2.32069649867451,48.831058211732,2.8265303835205,0.0549167283078923,93.0031605137516,1.27541299621187,4.50429247080447,47.4737439682089,19.9947961018072,21.6813321979374,13.2155360015139
"Scotland",20.9547138214111,9.85272279745316,31.7534323602455,24.6953014417597,2.01702845329416,44.570678817714,0.70383856465754,0.0284790170670681,97.9637502797046,0.319371834252121,1.3395309099046,70.0435780891242,13.0804554613186,36.9968605032566,26.4116020805023
"England",31.7362213134766,89.8320529801324,30.4240644095355,29.3012753709493,1.29776983869222,66.403178807947,1.0076821192053,0.112317880794702,95.5072847682119,0.357086092715232,2.56,64.718995043403,15.2815294642155,34.3185334766987,24.1929139020744
"England",32.9351806640625,96.0717286465707,30.9694932781799,20.1858190709046,1.9164490054557,70.6329201339733,0.281988421210133,0.014962650921354,98.619983195792,0.0782661740501594,0.756189358102275,67.0191313340227,9.28128231644261,34.2683557394002,23.5418821096174
"England",41.9402885437012,95.4504499614629,31.0027956727847,23.5334350502446,1.68229777256741,73.9326306190905,0.205169400449419,0.0173688381332841,98.8927365690031,0.075988666833118,0.490669677265276,70.0158016287833,8.71034398930351,34.9823751063571,25.8271544913091
"Wales",32.4345092773438,32.611213520171,35.6645088259224,25.0024443184262,1.28193388883802,63.3089182884455,0.334415425523238,0.0358884846902987,98.5579354333534,0.127240991174695,0.502438785664182,67.9436838940182,6.5336587781669,29.017651844777,25.8516396052213
"England",27.0622367858887,50.4902904897881,33.6725311101575,48.3573398712841,1.78709417616265,48.9712692285147,13.3638700709267,0.556025423090128,63.3065090144784,9.04294961438297,15.7663353402725,45.5015427368765,7.91597703263246,28.1166349945851,13.367661783036
"England",31.7684497833252,51.8350025182262,35.6600320292839,30.3572946777759,2.14974223577745,50.2687484003071,15.5238323274189,0.223750588274148,49.8732630431731,13.0229447558972,26.3720204430427,55.0125829329673,13.9510409517273,32.7705330587966,18.7119652253489
"England",22.7254428863525,46.1899849866718,34.012025578214,30.8483489289305,2.14896181449625,29.3015227804275,18.8299817184643,0.200177708782286,30.4484593465628,10.5072870813886,50.728708138858,54.4205134731015,9.65545764005981,33.3884770782299,16.848534979162
"England",26.4349555969238,96.4962727591248,30.0723532836193,15.2710159039273,2.06695492662474,74.5073638681149,0.275465452041223,0.0289963633727603,98.696371830033,0.0700745448175041,0.648793630465512,63.8261303467968,17.3869653203227,32.4564078396585,20.1729825631359
"England",15.6092109680176,43.7200517878832,37.7947792823143,29.7884490362483,2.4072922761849,33.4392226478557,37.3780382002376,0.0994380747720933,23.0863175878592,15.8653781983689,53.80867847466,38.1990480123454,15.2948336195092,29.7420069986307,9.73505183768393
"Scotland",21.2311630249023,4.73839784229227,32.6332273962507,22.5289868269289,1.67157119630212,57.4489684206336,0.647909471819421,0.109477790937229,97.7397812434687,0.271703972053306,1.54164634692517,72.9054396388927,15.0315508267698,36.8315600386901,25.2567822762655
"Scotland",26.5291481018066,9.90503123840469,33.1779512877287,26.9839312360493,1.42266653849851,51.4716648114163,0.509441720067792,0.0421191973284395,98.28915831804,0.28681167704604,0.957710320206183,65.4329332245659,18.8556112341219,36.8255448082974,25.9526861671134
"England",48.8827209472656,85.695167147082,34.7541118760048,24.42658104209,1.61326610288376,60.1158611911803,1.38415752629806,0.212443379627897,94.3248605547861,0.739340396061843,2.69999625650432,63.6897646234387,7.01183066078569,27.0868543633291,20.9200709015211
"England",55.434024810791,90.3067567437333,31.0829232226612,25.9966163890676,1.16105359716944,61.6346867380473,0.686179081175371,0.0607152838680454,95.0936268226632,0.486686005608936,2.70134826479574,71.1697973706707,1.26614449758555,38.1622420923731,33.9802684780851
"England",56.8141059875488,91.5301344107996,31.0067491563555,30.008992420674,1.18408437200383,72.6156972195298,0.263916947905597,0.0805764132986115,98.4620415026917,0.149475085539453,0.641107984071561,74.1254218222722,4.79190101237345,40.7283464566929,35.8830146231721
"Scotland",13.6965389251709,11.6656524749774,33.8418091659069,35.2447956823439,1.6355597292327,40.7862433640389,3.2324737184464,0.239209350147932,90.2711039301677,1.13309692175336,6.82271229829826,51.4709479442307,11.3739965755709,20.9623979898157,9.81966155967179
"Scotland",18.5359935760498,14.263111797557,30.1587592579013,49.5088579994549,1.52497808939527,40.5083676294699,2.49945848205457,0.180819905257904,91.358315361216,1.33166326059727,5.54231845022273,52.9221969641417,7.23399574686515,21.0163525702134,10.7941629390628
"Scotland",16.4099578857422,14.6813793743618,30.1995981245814,46.9119360745797,1.11960928861039,42.8362573099415,2.77429685324422,0.283115195395897,91.2489557226399,0.792490485472942,6.14499210990439,66.6791694574682,7.13730743469524,30.8104487608841,17.8968519758875
"Scotland",24.6456050872803,10.5858760933532,33.2181425485961,38.6288241798747,1.52103476650895,43.9427223991293,2.84070297069612,0.105808375992583,91.0173727276392,1.7120802934419,5.46575839413116,57.8682505399568,10.6565874730022,26.9244060475162,14.8034557235421
"Scotland",17.0227203369141,9.25548161277018,31.7538276492846,36.2034719198955,1.30078293570064,49.216912461403,1.65981116721845,0.0958655207392792,94.9235862622479,0.701155959825659,3.51804166806006,72.977171924725,9.13624176209687,35.0565063773273,21.8658380735209
"England",25.2894077301025,56.1623787469101,35.4984821471595,22.328176031659,2.77007605626638,51.082911680454,24.5299351234617,0.333752755245005,47.2626027360587,27.3141827073238,12.9440741038203,49.1639762925842,15.3929552353877,30.0872163060762,14.2557702500843
